cat,label,wdpaid,wdpa_id
28842,,367106,36710628842
20976,,367106,36710620976
29127,,367106,36710629127
33497,,367106,36710633497
31031,,367106,36710631031
30350,,367106,36710630350
29719,,367106,36710629719
20976,,367106,36710620976
20976,,367106,36710620976
31008,,367106,36710631008
20976,,367106,36710620976
20976,,367106,36710620976
20976,,367106,36710620976
20976,,367106,36710620976
33497,,367106,36710633497
20976,,367106,36710620976
33497,,367106,36710633497
33497,,367106,36710633497
32542,,367106,36710632542
32786,,367106,36710632786
33497,,367106,36710633497
20976,,367106,36710620976
20976,,367106,36710620976
20976,,367106,36710620976
31031,,367106,36710631031
20976,,367106,36710620976
34533,,367106,36710634533
33497,,367106,36710633497
34561,,367106,36710634561
20976,,367106,36710620976
20976,,367106,36710620976
20976,,367106,36710620976
20976,,367106,36710620976
20976,,367106,36710620976
20976,,367106,36710620976
20976,,367106,36710620976
20976,,367106,36710620976
20976,,367106,36710620976
37777,,367106,36710637777
20976,,367106,36710620976
37872,,367106,36710637872
38014,,367106,36710638014
20976,,367106,36710620976
38012,,367106,36710638012
38014,,367106,36710638014
38077,,367106,36710638077
38144,,367106,36710638144
38250,,367106,36710638250
38205,,367106,36710638205
38320,,367106,36710638320
1010,,367107,3671071010
1010,,367107,3671071010
1010,,367107,3671071010
1010,,367107,3671071010
1010,,367107,3671071010
1010,,367107,3671071010
1010,,367107,3671071010
5605,,367108,3671085605
5605,,367108,3671085605
5605,,367108,3671085605
5605,,367108,3671085605
5605,,367108,3671085605
1107,,367108,3671081107
5605,,367108,3671085605
5605,,367108,3671085605
5605,,367108,3671085605
5605,,367108,3671085605
5605,,367108,3671085605
5605,,367108,3671085605
5605,,367108,3671085605
5605,,367108,3671085605
5605,,367108,3671085605
5605,,367108,3671085605
5605,,367108,3671085605
5605,,367108,3671085605
5605,,367108,3671085605
5605,,367108,3671085605
5605,,367108,3671085605
5605,,367108,3671085605
5605,,367108,3671085605
5605,,367108,3671085605
5605,,367108,3671085605
2451,,367108,3671082451
5605,,367108,3671085605
2666,,367108,3671082666
2666,,367108,3671082666
2769,,367108,3671082769
4105,,367108,3671084105
5605,,367108,3671085605
4105,,367108,3671084105
5605,,367108,3671085605
5605,,367108,3671085605
5605,,367108,3671085605
5605,,367108,3671085605
5605,,367108,3671085605
360,,367108,367108360
360,,367108,367108360
5083,,367108,3671085083
360,,367108,367108360
360,,367108,367108360
360,,367108,367108360
360,,367108,367108360
5625,,367108,3671085625
975,,367109,367109975
975,,367109,367109975
975,,367109,367109975
975,,367109,367109975
975,,367109,367109975
975,,367109,367109975
975,,367109,367109975
12,,367109,36710912
975,,367109,367109975
975,,367109,367109975
975,,367109,367109975
975,,367109,367109975
12,,367109,36710912
12,,367109,36710912
975,,367109,367109975
975,,367109,367109975
975,,367109,367109975
975,,367109,367109975
975,,367109,367109975
12,,367109,36710912
975,,367109,367109975
975,,367109,367109975
975,,367109,367109975
975,,367109,367109975
975,,367109,367109975
975,,367109,367109975
7266,,367109,3671097266
7396,,367109,3671097396
9689,,367109,3671099689
7644,,367109,3671097644
8009,,367109,3671098009
8118,,367109,3671098118
8229,,367109,3671098229
8229,,367109,3671098229
8229,,367109,3671098229
8536,,367109,3671098536
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
5199,,367110,3671105199
5199,,367110,3671105199
3361,,367110,3671103361
3361,,367110,3671103361
5199,,367110,3671105199
3361,,367110,3671103361
3361,,367110,3671103361
5199,,367110,3671105199
3361,,367110,3671103361
5199,,367110,3671105199
5199,,367110,3671105199
5199,,367110,3671105199
5199,,367110,3671105199
3361,,367110,3671103361
5199,,367110,3671105199
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
3361,,367110,3671103361
1665,,367112,3671121665
1665,,367112,3671121665
1665,,367112,3671121665
1665,,367112,3671121665
1665,,367112,3671121665
1665,,367112,3671121665
1665,,367112,3671121665
1665,,367112,3671121665
1665,,367112,3671121665
1665,,367112,3671121665
1665,,367112,3671121665
1665,,367112,3671121665
1665,,367112,3671121665
1665,,367112,3671121665
1665,,367112,3671121665
3048,,367112,3671123048
727,,367113,367113727
727,,367113,367113727
727,,367113,367113727
727,,367113,367113727
12645,,367113,36711312645
727,,367113,367113727
12645,,367113,36711312645
12645,,367113,36711312645
4640,,367113,3671134640
12645,,367113,36711312645
12645,,367113,36711312645
12645,,367113,36711312645
4640,,367113,3671134640
4640,,367113,3671134640
9634,,367113,3671139634
12645,,367113,36711312645
12645,,367113,36711312645
8422,,367113,3671138422
12645,,367113,36711312645
12645,,367113,36711312645
8422,,367113,3671138422
12645,,367113,36711312645
9634,,367113,3671139634
12645,,367113,36711312645
8422,,367113,3671138422
12645,,367113,36711312645
12645,,367113,36711312645
9592,,367113,3671139592
12645,,367113,36711312645
12645,,367113,36711312645
9634,,367113,3671139634
12645,,367113,36711312645
12645,,367113,36711312645
13581,,367113,36711313581
12645,,367113,36711312645
12645,,367113,36711312645
13279,,367113,36711313279
13581,,367113,36711313581
13279,,367113,36711313279
13581,,367113,36711313581
13279,,367113,36711313279
13279,,367113,36711313279
13279,,367113,36711313279
12645,,367113,36711312645
12645,,367113,36711312645
12645,,367113,36711312645
12645,,367113,36711312645
12645,,367113,36711312645
12645,,367113,36711312645
12645,,367113,36711312645
17517,,367113,36711317517
17014,,367113,36711317014
17301,,367113,36711317301
17517,,367113,36711317517
18279,,367113,36711318279
18279,,367113,36711318279
18320,,367113,36711318320
18338,,367113,36711318338
18338,,367113,36711318338
18338,,367113,36711318338
18347,,367113,36711318347
18379,,367113,36711318379
18379,,367113,36711318379
18379,,367113,36711318379
18393,,367113,36711318393
18393,,367113,36711318393
18393,,367113,36711318393
18451,,367113,36711318451
18480,,367113,36711318480
18489,,367113,36711318489
18498,,367113,36711318498
10744,,367148,36714810744
10744,,367148,36714810744
10744,,367148,36714810744
64624,,367148,36714864624
64624,,367148,36714864624
64624,,367148,36714864624
181,,367193,367193181
179,,36721,36721179
179,,36721,36721179
447,,367216,367216447
465,,367216,367216465
365,,367216,367216365
365,,367216,367216365
365,,367216,367216365
770,,367216,367216770
365,,367216,367216365
447,,367216,367216447
770,,367216,367216770
770,,367216,367216770
447,,367216,367216447
770,,367216,367216770
770,,367216,367216770
867,,367216,367216867
770,,367216,367216770
447,,367216,367216447
770,,367216,367216770
770,,367216,367216770
1177,,367216,3672161177
1177,,367216,3672161177
1177,,367216,3672161177
1177,,367216,3672161177
134,,367222,367222134
134,,367222,367222134
223,,367284,367284223
187,,367316,367316187
187,,367316,367316187
155,,36736,36736155
155,,36736,36736155
487,,367423,367423487
487,,367423,367423487
487,,367423,367423487
1120,,36746,367461120
1120,,36746,367461120
1788,,367470,3674701788
1788,,367470,3674701788
1788,,367470,3674701788
192,,36757,36757192
687,,36759,36759687
687,,36759,36759687
687,,36759,36759687
122,,36761,36761122
925,,36764,36764925
400,,367677,367677400
400,,367677,367677400
400,,367677,367677400
400,,367677,367677400
400,,367677,367677400
400,,367677,367677400
400,,367677,367677400
400,,367677,367677400
400,,367677,367677400
400,,367677,367677400
400,,367677,367677400
400,,367677,367677400
400,,367677,367677400
561,,367678,367678561
561,,367678,367678561
561,,367678,367678561
561,,367678,367678561
561,,367678,367678561
561,,367678,367678561
561,,367678,367678561
561,,367678,367678561
561,,367678,367678561
444,,36768,36768444
39,,367720,36772039
39,,367720,36772039
39,,367720,36772039
39,,367720,36772039
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
3469,,367731,3677313469
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
7300,,367731,3677317300
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
7300,,367731,3677317300
7300,,367731,3677317300
814,,367731,367731814
814,,367731,367731814
7300,,367731,3677317300
814,,367731,367731814
814,,367731,367731814
7300,,367731,3677317300
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
7300,,367731,3677317300
7300,,367731,3677317300
814,,367731,367731814
814,,367731,367731814
7300,,367731,3677317300
814,,367731,367731814
814,,367731,367731814
7300,,367731,3677317300
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
7300,,367731,3677317300
7300,,367731,3677317300
7300,,367731,3677317300
7300,,367731,3677317300
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
7300,,367731,3677317300
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
7300,,367731,3677317300
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
7300,,367731,3677317300
814,,367731,367731814
7300,,367731,3677317300
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
7300,,367731,3677317300
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
814,,367731,367731814
7300,,367731,3677317300
814,,367731,367731814
814,,367731,367731814
7300,,367731,3677317300
814,,367731,367731814
7300,,367731,3677317300
352,,367737,367737352
352,,367737,367737352
352,,367737,367737352
352,,367737,367737352
352,,367737,367737352
352,,367737,367737352
352,,367737,367737352
352,,367737,367737352
226,,367765,367765226
226,,367765,367765226
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
5497,,367780,3677805497
269,,367783,367783269
17442,,367785,36778517442
8208,,367785,3677858208
16178,,367785,36778516178
29281,,367785,36778529281
3894,,367785,3677853894
29281,,367785,36778529281
29281,,367785,36778529281
29281,,367785,36778529281
3894,,367785,3677853894
25138,,367785,36778525138
26234,,367785,36778526234
16178,,367785,36778516178
16178,,367785,36778516178
16178,,367785,36778516178
8208,,367785,3677858208
8208,,367785,3677858208
8208,,367785,3677858208
16178,,367785,36778516178
6032,,367810,3678106032
6032,,367810,3678106032
6032,,367810,3678106032
66,,367868,36786866
684,,367871,367871684
2037,,367886,3678862037
2037,,367886,3678862037
2037,,367886,3678862037
2037,,367886,3678862037
2037,,367886,3678862037
313,,368,368313
313,,368,368313
313,,368,368313
313,,368,368313
1204,,36800,368001204
647,,36801,36801647
4467,,368032,3680324467
4467,,368032,3680324467
4467,,368032,3680324467
4467,,368032,3680324467
4467,,368032,3680324467
9469,,368032,3680329469
4467,,368032,3680324467
9469,,368032,3680329469
9469,,368032,3680329469
9469,,368032,3680329469
9469,,368032,3680329469
9469,,368032,3680329469
9469,,368032,3680329469
9469,,368032,3680329469
3,,36807,368073
325,,368090,368090325
513,,368090,368090513
325,,368090,368090325
325,,368090,368090325
325,,368090,368090325
750,,368090,368090750
750,,368090,368090750
750,,368090,368090750
750,,368090,368090750
750,,368090,368090750
513,,368090,368090513
513,,368090,368090513
239,,368092,368092239
50,,368117,36811750
50,,368117,36811750
50,,368117,36811750
50,,368117,36811750
50,,368117,36811750
50,,368117,36811750
50,,368117,36811750
100,,368123,368123100
63,,36817,3681763
440,,36818,36818440
175,,36820,36820175
1391,,36820,368201391
1391,,36820,368201391
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
789,,368209,368209789
850,,368210,368210850
850,,368210,368210850
1768,,368362,3683621768
3773,,368362,3683623773
3773,,368362,3683623773
3773,,368362,3683623773
3773,,368362,3683623773
1768,,368362,3683621768
1768,,368362,3683621768
1768,,368362,3683621768
1768,,368362,3683621768
1768,,368362,3683621768
3773,,368362,3683623773
268,,36840,36840268
82,,36841,3684182
155,,36842,36842155
82,,36844,3684482
82,,36844,3684482
40,,36846,3684640
113,,368481,368481113
999,,368519,368519999
999,,368519,368519999
999,,368519,368519999
578,,368535,368535578
1686,,368535,3685351686
1686,,368535,3685351686
578,,368535,368535578
578,,368535,368535578
578,,368535,368535578
578,,368535,368535578
2042,,368535,3685352042
2042,,368535,3685352042
346,,36856,36856346
800,,36860,36860800
800,,36860,36860800
346,,36862,36862346
346,,36862,36862346
292,,36867,36867292
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
9299,,368670,3686709299
3851,,368670,3686703851
9299,,368670,3686709299
3851,,368670,3686703851
9299,,368670,3686709299
3851,,368670,3686703851
9299,,368670,3686709299
3851,,368670,3686703851
9299,,368670,3686709299
9299,,368670,3686709299
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
9299,,368670,3686709299
3851,,368670,3686703851
3851,,368670,3686703851
9299,,368670,3686709299
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
3851,,368670,3686703851
288,,368685,368685288
288,,368685,368685288
288,,368685,368685288
288,,368685,368685288
288,,368685,368685288
237,,368741,368741237
106,,368819,368819106
201,,368825,368825201
8558,,368864,3688648558
39580,,368864,36886439580
8558,,368864,3688648558
8558,,368864,3688648558
8558,,368864,3688648558
8558,,368864,3688648558
39580,,368864,36886439580
39580,,368864,36886439580
8558,,368864,3688648558
8558,,368864,3688648558
39580,,368864,36886439580
8558,,368864,3688648558
8558,,368864,3688648558
8558,,368864,3688648558
39580,,368864,36886439580
8558,,368864,3688648558
8558,,368864,3688648558
8558,,368864,3688648558
8558,,368864,3688648558
19168,,368864,36886419168
8558,,368864,3688648558
8558,,368864,3688648558
8558,,368864,3688648558
8558,,368864,3688648558
21095,,368864,36886421095
19168,,368864,36886419168
19168,,368864,36886419168
8558,,368864,3688648558
8558,,368864,3688648558
8558,,368864,3688648558
21322,,368864,36886421322
39580,,368864,36886439580
21322,,368864,36886421322
39580,,368864,36886439580
21322,,368864,36886421322
21322,,368864,36886421322
21322,,368864,36886421322
39580,,368864,36886439580
19091,,368864,36886419091
39580,,368864,36886439580
39580,,368864,36886439580
21322,,368864,36886421322
29598,,368864,36886429598
39580,,368864,36886439580
29598,,368864,36886429598
39580,,368864,36886439580
39580,,368864,36886439580
32025,,368864,36886432025
28620,,368864,36886428620
44506,,368864,36886444506
39580,,368864,36886439580
36131,,368864,36886436131
39580,,368864,36886439580
49355,,368864,36886449355
44506,,368864,36886444506
49355,,368864,36886449355
49355,,368864,36886449355
44338,,368864,36886444338
49355,,368864,36886449355
44338,,368864,36886444338
49355,,368864,36886449355
44338,,368864,36886444338
69445,,368864,36886469445
69445,,368864,36886469445
44506,,368864,36886444506
53233,,368864,36886453233
49355,,368864,36886449355
49355,,368864,36886449355
49355,,368864,36886449355
53233,,368864,36886453233
49355,,368864,36886449355
49355,,368864,36886449355
49355,,368864,36886449355
49355,,368864,36886449355
49355,,368864,36886449355
49355,,368864,36886449355
53233,,368864,36886453233
53233,,368864,36886453233
53233,,368864,36886453233
39580,,368864,36886439580
69445,,368864,36886469445
49355,,368864,36886449355
49355,,368864,36886449355
49355,,368864,36886449355
49355,,368864,36886449355
49355,,368864,36886449355
69445,,368864,36886469445
69445,,368864,36886469445
69445,,368864,36886469445
69445,,368864,36886469445
49355,,368864,36886449355
49355,,368864,36886449355
44506,,368864,36886444506
69445,,368864,36886469445
44506,,368864,36886444506
6334,,368894,3688946334
6334,,368894,3688946334
6334,,368894,3688946334
6334,,368894,3688946334
397,,368924,368924397
865,,368924,368924865
2400,,368924,3689242400
2400,,368924,3689242400
397,,368924,368924397
2400,,368924,3689242400
2400,,368924,3689242400
2400,,368924,3689242400
2400,,368924,3689242400
2400,,368924,3689242400
2400,,368924,3689242400
2400,,368924,3689242400
2400,,368924,3689242400
2400,,368924,3689242400
2400,,368924,3689242400
2400,,368924,3689242400
2400,,368924,3689242400
2400,,368924,3689242400
226,,368934,368934226
2601,,368944,3689442601
8382,,368944,3689448382
2601,,368944,3689442601
2601,,368944,3689442601
2601,,368944,3689442601
2601,,368944,3689442601
2601,,368944,3689442601
2601,,368944,3689442601
2601,,368944,3689442601
8737,,368947,3689478737
524,,368947,368947524
8737,,368947,3689478737
2411,,368947,3689472411
2411,,368947,3689472411
8737,,368947,3689478737
4734,,368947,3689474734
8737,,368947,3689478737
8737,,368947,3689478737
4734,,368947,3689474734
8737,,368947,3689478737
4734,,368947,3689474734
6375,,368947,3689476375
2834,,368947,3689472834
8737,,368947,3689478737
2834,,368947,3689472834
8737,,368947,3689478737
2328,,368947,3689472328
4734,,368947,3689474734
2834,,368947,3689472834
4734,,368947,3689474734
8737,,368947,3689478737
2834,,368947,3689472834
2328,,368947,3689472328
4734,,368947,3689474734
8737,,368947,3689478737
8737,,368947,3689478737
8737,,368947,3689478737
2328,,368947,3689472328
9500,,368947,3689479500
8737,,368947,3689478737
2834,,368947,3689472834
2411,,368947,3689472411
9572,,368947,3689479572
2834,,368947,3689472834
2834,,368947,3689472834
12766,,368947,36894712766
13510,,368947,36894713510
12766,,368947,36894712766
12766,,368947,36894712766
12766,,368947,36894712766
13510,,368947,36894713510
12766,,368947,36894712766
11651,,368947,36894711651
11150,,368947,36894711150
11817,,368947,36894711817
13510,,368947,36894713510
12766,,368947,36894712766
11411,,368947,36894711411
13944,,368947,36894713944
12766,,368947,36894712766
14054,,368947,36894714054
13975,,368947,36894713975
14781,,368947,36894714781
14863,,368947,36894714863
14781,,368947,36894714781
15946,,368947,36894715946
16806,,368947,36894716806
16799,,368947,36894716799
12766,,368947,36894712766
16798,,368947,36894716798
13510,,368947,36894713510
16806,,368947,36894716806
16806,,368947,36894716806
16806,,368947,36894716806
18058,,368947,36894718058
18108,,368947,36894718108
13510,,368947,36894713510
18321,,368947,36894718321
13510,,368947,36894713510
18444,,368947,36894718444
11411,,368947,36894711411
18669,,368947,36894718669
18781,,368947,36894718781
18886,,368947,36894718886
11411,,368947,36894711411
11411,,368947,36894711411
1796,,368948,3689481796
1796,,368948,3689481796
1796,,368948,3689481796
3324,,368948,3689483324
3324,,368948,3689483324
3324,,368948,3689483324
3324,,368948,3689483324
3324,,368948,3689483324
2264,,368948,3689482264
2509,,368948,3689482509
2743,,368948,3689482743
710,,368948,368948710
710,,368948,368948710
710,,368948,368948710
710,,368948,368948710
710,,368948,368948710
710,,368948,368948710
710,,368948,368948710
3324,,368948,3689483324
5056,,368948,3689485056
3324,,368948,3689483324
3324,,368948,3689483324
3324,,368948,3689483324
3324,,368948,3689483324
3324,,368948,3689483324
3324,,368948,3689483324
3324,,368948,3689483324
3324,,368948,3689483324
3324,,368948,3689483324
710,,368948,368948710
710,,368948,368948710
710,,368948,368948710
710,,368948,368948710
710,,368948,368948710
710,,368948,368948710
710,,368948,368948710
710,,368948,368948710
710,,368948,368948710
710,,368948,368948710
710,,368948,368948710
710,,368948,368948710
710,,368948,368948710
1995,,368950,3689501995
1573,,368950,3689501573
1995,,368950,3689501995
1995,,368950,3689501995
1573,,368950,3689501573
1573,,368950,3689501573
1995,,368950,3689501995
1573,,368950,3689501573
1573,,368950,3689501573
1995,,368950,3689501995
1573,,368950,3689501573
1995,,368950,3689501995
1995,,368950,3689501995
77,,368988,36898877
77,,368988,36898877
78,,368994,36899478
1247,,368994,3689941247
78,,368994,36899478
1247,,368994,3689941247
225,,368995,368995225
225,,368995,368995225
225,,368995,368995225
225,,368995,368995225
107,,36900,36900107
653,,369005,369005653
653,,369005,369005653
2619,,369104,3691042619
2619,,369104,3691042619
2619,,369104,3691042619
2619,,369104,3691042619
2619,,369104,3691042619
2619,,369104,3691042619
2619,,369104,3691042619
2619,,369104,3691042619
368,,369104,369104368
2619,,369104,3691042619
2619,,369104,3691042619
2619,,369104,3691042619
2619,,369104,3691042619
2619,,369104,3691042619
2619,,369104,3691042619
2619,,369104,3691042619
368,,369104,369104368
2619,,369104,3691042619
2619,,369104,3691042619
2619,,369104,3691042619
2619,,369104,3691042619
2619,,369104,3691042619
2619,,369104,3691042619
2619,,369104,3691042619
2619,,369104,3691042619
2619,,369104,3691042619
163,,369106,369106163
391,,369108,369108391
391,,369108,369108391
391,,369108,369108391
391,,369108,369108391
391,,369108,369108391
12012,,369120,36912012012
11560,,369120,36912011560
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
11560,,369120,36912011560
11560,,369120,36912011560
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
11560,,369120,36912011560
12012,,369120,36912012012
11560,,369120,36912011560
12012,,369120,36912012012
11560,,369120,36912011560
12012,,369120,36912012012
12012,,369120,36912012012
11560,,369120,36912011560
11560,,369120,36912011560
12012,,369120,36912012012
12012,,369120,36912012012
11560,,369120,36912011560
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
11560,,369120,36912011560
11560,,369120,36912011560
11560,,369120,36912011560
12012,,369120,36912012012
11560,,369120,36912011560
11560,,369120,36912011560
12012,,369120,36912012012
12012,,369120,36912012012
11560,,369120,36912011560
12012,,369120,36912012012
11560,,369120,36912011560
11560,,369120,36912011560
11560,,369120,36912011560
11560,,369120,36912011560
11560,,369120,36912011560
11560,,369120,36912011560
12012,,369120,36912012012
12012,,369120,36912012012
11560,,369120,36912011560
12012,,369120,36912012012
11560,,369120,36912011560
11560,,369120,36912011560
12012,,369120,36912012012
11560,,369120,36912011560
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
11560,,369120,36912011560
11560,,369120,36912011560
11560,,369120,36912011560
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
11560,,369120,36912011560
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
11560,,369120,36912011560
11560,,369120,36912011560
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
11560,,369120,36912011560
11560,,369120,36912011560
11560,,369120,36912011560
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
11560,,369120,36912011560
12012,,369120,36912012012
12012,,369120,36912012012
11560,,369120,36912011560
12012,,369120,36912012012
11560,,369120,36912011560
12012,,369120,36912012012
11560,,369120,36912011560
11560,,369120,36912011560
11560,,369120,36912011560
11560,,369120,36912011560
11560,,369120,36912011560
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
12012,,369120,36912012012
